dataset,budget,method,mean_accuracy,std_accuracy
20newsdist,30,PMARLDS-lite,0.6094444444444445,0.10373428781813561
20newsdist,31,PMARLDS-lite,0.5,0.0
20newsdist,32,PMARLDS-lite,0.6025555555555554,0.10496448546949842
20newsdist,33,PMARLDS-lite,0.4998888888888889,0.000777777777777775
20newsdist,34,PMARLDS-lite,0.585,0.10005091296527573
20newsdist,35,PMARLDS-lite,0.4998888888888889,0.0007777777777777751
20newsdist,36,PMARLDS-lite,0.6205555555555554,0.10695706996180669
20newsdist,37,PMARLDS-lite,0.5001111111111112,0.0007777777777777752
20newsdist,38,PMARLDS-lite,0.628,0.1085479924580214
20newsdist,39,PMARLDS-lite,0.5011111111111112,0.004969039949999535
20newsdist,40,PMARLDS-lite,0.6348888888888888,0.10638875834050594
20newsdist,41,PMARLDS-lite,0.5015555555555555,0.0072894308741585385
20newsdist,42,PMARLDS-lite,0.6359999999999999,0.10328696689739804
20newsdist,43,PMARLDS-lite,0.5013333333333334,0.00604101209736364
20newsdist,44,PMARLDS-lite,0.6273333333333333,0.10531457873355979
20newsdist,45,PMARLDS-lite,0.5016666666666667,0.008333333333333333
20newsdist,46,PMARLDS-lite,0.6246666666666666,0.11061087393244289
20newsdist,47,PMARLDS-lite,0.5041111111111112,0.014564034849968975
20newsdist,48,PMARLDS-lite,0.6287777777777777,0.1105915072755656
20newsdist,49,PMARLDS-lite,0.5054444444444445,0.01686877457183998
20newsdist,50,PMARLDS-lite,0.6663333333333332,0.09553882282437161
20newsdist,2,DISTMARGIN,0.5306666666666667,0.05262539404855257
20newsdist,3,DISTMARGIN,0.5,0.0
20newsdist,4,DISTMARGIN,0.5606666666666668,0.06762131302561819
20newsdist,5,DISTMARGIN,0.5,0.0
20newsdist,6,DISTMARGIN,0.5738888888888889,0.06992279693250403
20newsdist,7,DISTMARGIN,0.5,0.0
20newsdist,8,DISTMARGIN,0.5835555555555555,0.07732375419599698
20newsdist,9,DISTMARGIN,0.5,0.0
20newsdist,10,DISTMARGIN,0.5933333333333334,0.07451903394269872
20newsdist,11,DISTMARGIN,0.5,0.0
20newsdist,12,DISTMARGIN,0.6018888888888887,0.07862718720583382
20newsdist,13,DISTMARGIN,0.5,0.0
20newsdist,14,DISTMARGIN,0.6164444444444446,0.07655353972511295
20newsdist,15,DISTMARGIN,0.5,0.0
20newsdist,16,DISTMARGIN,0.6355555555555555,0.07192245481192115
20newsdist,17,DISTMARGIN,0.5,0.0
20newsdist,18,DISTMARGIN,0.6213333333333333,0.08083178692678877
20newsdist,19,DISTMARGIN,0.5,0.0
20newsdist,20,DISTMARGIN,0.6285555555555554,0.08700085142197257
20newsdist,21,DISTMARGIN,0.5,0.0
20newsdist,22,DISTMARGIN,0.6396666666666667,0.08362917855732438
20newsdist,23,DISTMARGIN,0.5,0.0
20newsdist,24,DISTMARGIN,0.6312222222222222,0.08664451283802266
20newsdist,25,DISTMARGIN,0.5002222222222222,0.001088662107903631
20newsdist,26,DISTMARGIN,0.6403333333333333,0.08216822551297194
20newsdist,27,DISTMARGIN,0.5002222222222222,0.001088662107903631
20newsdist,28,DISTMARGIN,0.6494444444444442,0.08440240181475149
20newsdist,29,DISTMARGIN,0.5003333333333334,0.0017249082995844402
