dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,11,HILB-DENSITY,0.5,0.5014172335600907,0.1018647002056241
gaussdist_hard_variable,11,DISTRAND,0.875,0.7154195011337868,0.08795109996572137
gaussdist_hard_variable,12,TC-BKME-PMAL,0.9166666666666666,0.7633219954648526,0.10840480029582977
gaussdist_hard_variable,12,TC-noReliability,0.8611111111111112,0.7097505668934241,0.1067696986719966
gaussdist_hard_variable,12,TC-noDensity,0.9027777777777778,0.7865646258503403,0.10987100237980485
gaussdist_hard_variable,12,PMARLDS-lite,0.875,0.7366780045351474,0.10745200142264366
gaussdist_hard_variable,12,DISTMARGIN,0.8888888888888888,0.7876984126984127,0.10773689951747656
gaussdist_hard_variable,12,HILB-DENSITY,0.5,0.5034013605442177,0.10325510008260608
gaussdist_hard_variable,12,DISTRAND,0.8472222222222222,0.6816893424036281,0.08372720004990697
gaussdist_hard_variable,13,TC-BKME-PMAL,0.8333333333333334,0.753684807256236,0.11429360089823604
gaussdist_hard_variable,13,TC-noReliability,0.7361111111111112,0.7497165532879819,0.10578340105712414
gaussdist_hard_variable,13,TC-noDensity,0.8472222222222222,0.6533446712018139,0.10462080175057054
gaussdist_hard_variable,13,PMARLDS-lite,0.8611111111111112,0.7304421768707483,0.10626909881830215
gaussdist_hard_variable,13,DISTMARGIN,0.8472222222222222,0.7783446712018142,0.10591650055721402
gaussdist_hard_variable,13,HILB-DENSITY,0.5,0.5036848072562359,0.10353280091658235
gaussdist_hard_variable,13,DISTRAND,0.8472222222222222,0.63718820861678,0.08730589970946312
gaussdist_hard_variable,14,TC-BKME-PMAL,0.9305555555555556,0.7721088435374152,0.11002789996564388
gaussdist_hard_variable,14,TC-noReliability,0.9166666666666666,0.6842403628117913,0.10947040049359202
gaussdist_hard_variable,14,TC-noDensity,0.9027777777777778,0.7746598639455783,0.10705650178715587
gaussdist_hard_variable,14,PMARLDS-lite,0.9305555555555556,0.7451814058956917,0.10747209796682
gaussdist_hard_variable,14,DISTMARGIN,0.9027777777777778,0.8066893424036281,0.10924389865249395
gaussdist_hard_variable,14,HILB-DENSITY,0.5,0.5031179138321996,0.10337380180135369
gaussdist_hard_variable,14,DISTRAND,0.8888888888888888,0.6706349206349206,0.08403259934857488
gaussdist_hard_variable,15,TC-BKME-PMAL,0.8194444444444444,0.7638888888888887,0.11085719941183925
gaussdist_hard_variable,15,TC-noReliability,0.8472222222222222,0.7709750566893424,0.10993080120533705
gaussdist_hard_variable,15,TC-noDensity,0.8611111111111112,0.7525510204081632,0.10609390120953321
gaussdist_hard_variable,15,PMARLDS-lite,0.8611111111111112,0.7429138321995465,0.10705029824748635
