dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,6,DISTRAND,0.5416666666666666,0.5147392290249433,0.08502050116658211
digitdist_3v8,7,TC-BKME-PMAL,0.8888888888888888,0.651077097505669,0.10686829872429371
digitdist_3v8,7,TC-noReliability,0.8472222222222222,0.6553287981859411,0.10771170072257519
digitdist_3v8,7,TC-noDensity,0.8888888888888888,0.6947278911564625,0.11056889919564128
digitdist_3v8,7,PMARLDS-lite,0.875,0.6609977324263039,0.10941349761560559
digitdist_3v8,7,DISTMARGIN,0.8611111111111112,0.679421768707483,0.1064064004458487
digitdist_3v8,7,HILB-DENSITY,0.5,0.5136054421768707,0.10637679975479841
digitdist_3v8,7,DISTRAND,0.5277777777777778,0.5609410430839002,0.0831977971829474
digitdist_3v8,8,TC-BKME-PMAL,0.9583333333333334,0.7103174603174603,0.11026440095156431
digitdist_3v8,8,TC-noReliability,0.9861111111111112,0.7253401360544218,0.10967150330543518
digitdist_3v8,8,TC-noDensity,0.9444444444444444,0.7233560090702947,0.10969010181725025
digitdist_3v8,8,PMARLDS-lite,0.9444444444444444,0.727891156462585,0.11251540202647448
digitdist_3v8,8,DISTMARGIN,0.9722222222222222,0.7327097505668935,0.11098259873688221
digitdist_3v8,8,HILB-DENSITY,0.5,0.58843537414966,0.10733309900388122
digitdist_3v8,8,DISTRAND,0.9722222222222222,0.5997732426303855,0.08336560195311904
digitdist_3v8,9,TC-BKME-PMAL,0.9305555555555556,0.7086167800453516,0.11332199955359101
digitdist_3v8,9,TC-noReliability,0.9444444444444444,0.6927437641723355,0.10682230070233345
digitdist_3v8,9,TC-noDensity,0.9166666666666666,0.7043650793650793,0.1040647029876709
digitdist_3v8,9,PMARLDS-lite,0.9305555555555556,0.6697845804988661,0.10310860117897391
digitdist_3v8,9,DISTMARGIN,0.9305555555555556,0.748015873015873,0.10392059898003936
digitdist_3v8,9,HILB-DENSITY,0.5,0.5192743764172335,0.10408869944512844
digitdist_3v8,9,DISTRAND,0.5,0.5116213151927438,0.08828150201588869
digitdist_3v8,10,TC-BKME-PMAL,0.8888888888888888,0.6584467120181405,0.10906399972736835
digitdist_3v8,10,TC-noReliability,0.875,0.6935941043083901,0.1052715010009706
