dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_4v9,42,DISTRAND,0.9722222222222222,0.6303854875283447,0.09698529960587621
digitdist_4v9,43,TC-BKME-PMAL,0.9722222222222222,0.7579365079365079,0.12349759927019477
digitdist_4v9,43,TC-noReliability,0.9722222222222222,0.7417800453514739,0.1235134000889957
digitdist_4v9,43,TC-noDensity,0.9722222222222222,0.7494331065759637,0.11783439898863435
digitdist_4v9,43,PMARLDS-lite,0.9722222222222222,0.7363945578231291,0.11962749809026718
digitdist_4v9,43,DISTMARGIN,0.7777777777777778,0.772108843537415,0.1213653995655477
digitdist_4v9,43,HILB-DENSITY,0.9166666666666666,0.6105442176870749,0.1198210003785789
digitdist_4v9,43,DISTRAND,0.6111111111111112,0.5320294784580498,0.0958376987837255
digitdist_4v9,44,TC-BKME-PMAL,0.9722222222222222,0.8018707482993197,0.12378990044817328
digitdist_4v9,44,TC-noReliability,1.0,0.7993197278911566,0.11878979811444879
digitdist_4v9,44,TC-noDensity,0.9722222222222222,0.8180272108843538,0.1189779001288116
digitdist_4v9,44,PMARLDS-lite,0.9583333333333334,0.80640589569161,0.11798919783905149
digitdist_4v9,44,DISTMARGIN,0.9861111111111112,0.8370181405895691,0.1190141998231411
digitdist_4v9,44,HILB-DENSITY,0.75,0.600907029478458,0.11945670004934072
digitdist_4v9,44,DISTRAND,0.875,0.5274943310657596,0.10058439895510674
digitdist_4v9,45,TC-BKME-PMAL,0.9444444444444444,0.7752267573696145,0.12024919921532273
digitdist_4v9,45,TC-noReliability,0.8611111111111112,0.7922335600907031,0.12199380015954375
digitdist_4v9,45,TC-noDensity,0.9722222222222222,0.7684240362811792,0.12588910153135657
digitdist_4v9,45,PMARLDS-lite,0.9583333333333334,0.7763605442176872,0.1193465986289084
digitdist_4v9,45,DISTMARGIN,0.9444444444444444,0.8336167800453514,0.11490370007231832
digitdist_4v9,45,HILB-DENSITY,0.5277777777777778,0.5070861678004535,0.11712470138445497
digitdist_4v9,45,DISTRAND,0.8888888888888888,0.6354875283446713,0.09447190118953586
digitdist_4v9,46,TC-BKME-PMAL,0.9722222222222222,0.7942176870748299,0.11970469867810607
digitdist_4v9,46,TC-noReliability,0.9722222222222222,0.776077097505669,0.1182698979973793
digitdist_4v9,46,TC-noDensity,0.9861111111111112,0.7831632653061226,0.11905399989336729
digitdist_4v9,46,PMARLDS-lite,0.9861111111111112,0.7973356009070296,0.12186830025166273
digitdist_4v9,46,DISTMARGIN,0.9722222222222222,0.8231292517006803,0.12314839754253626
digitdist_4v9,46,HILB-DENSITY,0.5833333333333334,0.5155895691609977,0.1269155996851623
digitdist_4v9,46,DISTRAND,0.9027777777777778,0.6556122448979592,0.09707329981029034
digitdist_4v9,47,TC-BKME-PMAL,0.9861111111111112,0.7661564625850341,0.12336009880527854
digitdist_4v9,47,TC-noReliability,1.0,0.7627551020408163,0.12066529784351587
digitdist_4v9,47,TC-noDensity,0.9861111111111112,0.7344104308390024,0.12763619795441628
digitdist_4v9,47,PMARLDS-lite,1.0,0.7125850340136055,0.12180069927126169
digitdist_4v9,47,DISTMARGIN,0.9861111111111112,0.7723922902494332,0.12179329758509994
digitdist_4v9,47,HILB-DENSITY,0.5,0.5,0.12003270070999861
digitdist_4v9,47,DISTRAND,0.9861111111111112,0.6349206349206349,0.09622520161792636
digitdist_4v9,48,TC-BKME-PMAL,0.9583333333333334,0.7698412698412698,0.12374789919704199
digitdist_4v9,48,TC-noReliability,0.9861111111111112,0.7979024943310659,0.12114450056105852
digitdist_4v9,48,TC-noDensity,0.9166666666666666,0.7806122448979592,0.12240520026534796
digitdist_4v9,48,PMARLDS-lite,0.9583333333333334,0.78202947845805,0.1278148009441793
digitdist_4v9,48,DISTMARGIN,0.9444444444444444,0.8001700680272108,0.11824310151860118
digitdist_4v9,48,HILB-DENSITY,0.6527777777777778,0.5070861678004535,0.11811620090156794
digitdist_4v9,48,DISTRAND,0.9305555555555556,0.7066326530612245,0.09616410080343485
digitdist_4v9,49,TC-BKME-PMAL,1.0,0.800453514739229,0.1279989997856319
digitdist_4v9,49,TC-noReliability,1.0,0.7996031746031746,0.12451299885287881
digitdist_4v9,49,TC-noDensity,1.0,0.8041383219954649,0.1273038019426167
digitdist_4v9,49,PMARLDS-lite,1.0,0.8055555555555556,0.13193439785391092
digitdist_4v9,49,DISTMARGIN,0.9722222222222222,0.7998866213151927,0.12784789968281984
digitdist_4v9,49,HILB-DENSITY,0.5833333333333334,0.5119047619047619,0.1209403001703322
digitdist_4v9,49,DISTRAND,0.5833333333333334,0.6102607709750567,0.09956250106915832
