dataset,budget,method,mean_accuracy,std_accuracy
gaussdist_variable,41,DISTRAND,0.9722222222222228,0.02515384760593728
gaussdist_variable,42,DISTRAND,0.9750000000000004,0.022566773346211006
gaussdist_variable,43,DISTRAND,0.9747222222222226,0.023354818150955452
gaussdist_variable,44,DISTRAND,0.975277777777778,0.02361764615444443
gaussdist_variable,45,DISTRAND,0.9758333333333336,0.023042164785989448
gaussdist_variable,46,DISTRAND,0.9755555555555556,0.02300026838276052
gaussdist_variable,47,DISTRAND,0.9755555555555556,0.02349809553617402
gaussdist_variable,48,DISTRAND,0.9741666666666668,0.02437648381048759
gaussdist_variable,49,DISTRAND,0.9747222222222224,0.022168337447476417
gaussdist_variable,50,DISTRAND,0.9750000000000001,0.022566773346211013
